% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, further objective values of best", seed=864928, Thu Nov 19 18:40:42 2020, <python>{}</python>
1 6 0.4264990637041137 1.0000250003125026 -14.101256793344268 -1.4101256793344268e+01 -10.827492438745839 -10.328160522010153   
2 12 0.4156318127440721 1.2015230435299193 -14.101256793344268 -1.2501025436279690e+01 -10.42774578257693 -7.7358950329930956   
3 18 0.4120199920979601 1.3115169202535386 -14.101256793344268 -1.2881605223100806e+01 -11.113433808790084 -10.098490094047772   
4 24 0.3659460531253678 1.7685892202434805 -14.101256793344268 -1.2415279812312235e+01 -11.845502486956924 -9.672833093768737   
5 30 0.30857042026191617 2.4750909903880154 -14.101256793344268 -1.3709837094973780e+01 -10.803471909287222 -7.347051018324772   
6 36 0.28123504822825895 3.0214319843270205 -14.101256793344268 -1.3660289842078328e+01 -12.046523121572411 -11.722468324887402   
7 42 0.21462646112970943 2.68921823275124 -14.101256793344268 -1.3237072881318046e+01 -11.632016791165489 -10.147023112274727   
8 48 0.16993764966283542 2.348925259017654 -14.101256793344268 -1.3691448750079470e+01 -11.889869030034454 -11.36512349249809   
9 54 0.12453300480221428 2.485266231467878 -14.101256793344268 -1.3700380054104844e+01 -13.357660131473644 -11.93735319265559   
10 60 0.1044090759355666 2.701241150647377 -14.101256793344268 -1.3888784287374962e+01 -13.153393974363503 -12.384423106599423   
11 66 0.11456091626452923 2.887138113657238 -14.171718665152783 -1.4171718665152783e+01 -13.745492175073707 -13.26214939421513   
12 72 0.09433845288626456 3.552978066377783 -14.325341619833344 -1.4325341619833344e+01 -12.524592795236622 -12.012334274324894   
13 78 0.08157799636232496 3.293996451090589 -14.325341619833344 -1.4146498964299731e+01 -13.341714278150386 -11.908400714224722   
14 84 0.06911868072599571 3.136620561710556 -14.325341619833344 -1.4287499125200291e+01 -13.898767939876917 -13.77920221110738   
15 90 0.05820664423751476 3.815537682602569 -14.325341619833344 -1.4130830848348001e+01 -14.04071378161884 -13.988361205604894   
16 96 0.055724121094711136 3.2401812890778037 -14.325341619833344 -1.4292710960851235e+01 -14.026566380538895 -13.848507699989613   
17 102 0.0576171371644951 3.0876928373416135 -14.325341619833344 -1.4324026273429364e+01 -14.144521135905013 -13.794990896543524   
18 108 0.05723371262327158 3.1233175720665054 -14.328183103773291 -1.4328183103773291e+01 -14.289850403916716 -12.601014037600237   
19 114 0.052012003464932996 4.452840908534811 -14.328183103773291 -1.4300383929221047e+01 -14.18187406330576 -13.819351480371928   
20 120 0.04878767370348298 4.246058939002956 -14.339224082969135 -1.4339224082969135e+01 -14.240302824153861 -14.159813612592353   
21 126 0.04484316162628475 4.41259387892843 -14.339224082969135 -1.4331551877499100e+01 -14.318804094854865 -14.296365034300255   
22 132 0.035544984602793886 4.217821851151689 -14.339224082969135 -1.4326429705335631e+01 -14.281906216739763 -14.206198117333255   
23 138 0.03553304517121968 3.9838774202422957 -14.339224082969135 -1.4327327396410125e+01 -14.317067294837724 -14.282722197972301   
24 144 0.03830573764926778 5.507863928477826 -14.339224082969135 -1.4338811410138225e+01 -14.306134113867738 -14.286606338272778   
25 150 0.03402283374943242 4.162143578981227 -14.339224082969135 -1.4336393184949351e+01 -14.328042697184335 -14.316367647517659   
26 156 0.028103654710922223 3.891338515525468 -14.339224082969135 -1.4338193424831370e+01 -14.325764320738825 -14.324903068037088   
27 162 0.022644233373455395 3.87776984413141 -14.339224082969135 -1.4337095022550924e+01 -14.333124025846223 -14.323745853491477   
28 168 0.024291721944715416 3.958146930914593 -14.339224082969135 -1.4339064418080589e+01 -14.335239593131941 -14.333474571459298   
29 174 0.02239096481073521 3.6483533796381242 -14.339224082969135 -1.4338532474980733e+01 -14.331755480850111 -14.327598058073777   
30 180 0.018847845288977448 4.141233298661505 -14.339224082969135 -1.4335130049353626e+01 -14.332761748113336 -14.331889372047149   
31 186 0.015831324177208422 3.936717776022647 -14.339224082969135 -1.4339011859848613e+01 -14.335264793195472 -14.315975159953204   
32 192 0.0163611551658052 4.11667834738795 -14.339224082969135 -1.4338506470539702e+01 -14.336462474283673 -14.335952405075872   
33 198 0.013955984985526252 3.9121217704919764 -14.339287966501432 -1.4339287966501432e+01 -14.337446871861976 -14.33578326381926   
34 204 0.016403085929772552 3.893138491539785 -14.339287966501432 -1.4339246504417257e+01 -14.338269430465502 -14.338079351881781   
35 210 0.013550354580504317 4.654717903454828 -14.339287966501432 -1.4338631122854714e+01 -14.338160056658449 -14.33731430605906   
36 216 0.01384901260871362 5.397260257856738 -14.339287966501432 -1.4339247835741737e+01 -14.338671324137641 -14.337225379654205   
37 222 0.013141777195548062 6.690996410970054 -14.339298951811845 -1.4339298951811845e+01 -14.337949395624443 -14.336955856039467   
38 228 0.012340766216115826 7.217002147752279 -14.339298951811845 -1.4339298885523501e+01 -14.338955610398942 -14.336791513632793   
39 234 0.01479250742906837 6.128910846317269 -14.33946249132401 -1.4339462491324010e+01 -14.339066135333901 -14.33847375567926   
40 240 0.019358156756694653 4.264888407604398 -14.33946249132401 -1.4338993342984832e+01 -14.337331208641018 -14.335827872784435   
41 246 0.016182709908791844 6.06268381370187 -14.33946249132401 -1.4339280969486580e+01 -14.33672678642061 -14.332319018202247   
42 252 0.012964934460189391 6.414845474462173 -14.33946249132401 -1.4338892964399665e+01 -14.338196888049472 -14.334549087306241   
43 258 0.012097844031566492 6.129102067936441 -14.339653100323236 -1.4339653100323236e+01 -14.338704583271046 -14.337400863498884   
44 264 0.009836633807995246 5.037051103056976 -14.339653100323236 -1.4339599958153272e+01 -14.338117272614666 -14.337914324210125   
45 270 0.007962023501999203 4.980563804132863 -14.339653100323236 -1.4339195352078301e+01 -14.338316904053253 -14.337882443791713   
46 276 0.005808914487207746 4.0046658406863855 -14.339653100323236 -1.4339626164397538e+01 -14.339134415813806 -14.338918980007072   
47 282 0.005721309787460075 3.5495322971718655 -14.339653100323236 -1.4339551042481800e+01 -14.339146819930637 -14.339013682978752   
48 288 0.004818833911175875 2.8106447269087216 -14.339715433455243 -1.4339715433455243e+01 -14.339270150381795 -14.338820589090348   
49 294 0.004729898517551289 2.750732516253188 -14.339715433455243 -1.4339615840890913e+01 -14.339100888897574 -14.338949342925213   
50 300 0.005010841595213308 2.190994718998861 -14.33974042961674 -1.4339740429616739e+01 -14.339467207579156 -14.339021128710778   
51 306 0.005162811856837329 1.7431072386471638 -14.339744087708693 -1.4339744087708693e+01 -14.339619943746793 -14.339379167816867   
52 312 0.004474433739506223 1.558828546944349 -14.339764214945543 -1.4339764214945543e+01 -14.339514200587704 -14.339222202959776   
53 318 0.003493694526358083 1.4707973762949462 -14.339764214945543 -1.4339753380160733e+01 -14.339566615552798 -14.339392282762383   
