% # columns="iteration, evaluation, sigma, max axis length,  min axis length, all principle axes lengths  (sorted square roots of eigenvalues of C)", seed=864928, Thu Nov 19 18:40:42 2020
1 6 0.4264990637041137 1.0000250003125026 1.0 1.0 1.0000250003125026
2 12 0.4156318127440721 1.0113985268520438 0.8417637366992861 0.8417637366992861 1.0113985268520438
3 18 0.4120199920979601 0.9916526248979369 0.7561111942850371 0.7561111942850371 0.9916526248979369
4 24 0.3659460531253678 1.0855390664225772 0.6137881278464039 0.6137881278464039 1.0855390664225772
5 30 0.30857042026191617 1.181785019510583 0.4774713431142654 0.4774713431142654 1.181785019510583
6 36 0.28123504822825895 1.1585825422199676 0.3834547817822299 0.3834547817822299 1.1585825422199676
7 42 0.21462646112970943 1.0092772038944735 0.3753050576568192 0.3753050576568192 1.0092772038944735
8 48 0.16993764966283542 0.8311435778999603 0.3538399422072517 0.3538399422072517 0.8311435778999603
9 54 0.12453300480221428 0.7718964247355001 0.3105890286368207 0.3105890286368207 0.7718964247355001
10 60 0.1044090759355666 0.7110241610528081 0.26322128288413077 0.26322128288413077 0.7110241610528081
11 66 0.11456091626452923 0.653001250773251 0.22617596563334189 0.22617596563334189 0.653001250773251
12 72 0.09433845288626456 0.7328449936450326 0.20626217779952666 0.20626217779952666 0.7328449936450326
13 78 0.08157799636232496 0.6218147717667638 0.1887721438075293 0.1887721438075293 0.6218147717667638
14 84 0.06911868072599571 0.5632603951504 0.17957556040607794 0.17957556040607794 0.5632603951504
15 90 0.05820664423751476 0.5600443826562836 0.1467799375196522 0.1467799375196522 0.5600443826562836
16 96 0.055724121094711136 0.46807129353168336 0.14445836568141604 0.14445836568141604 0.46807129353168336
17 102 0.0576171371644951 0.4343750681446773 0.14067949469956273 0.14067949469956273 0.4343750681446773
18 108 0.05723371262327158 0.4203285775075542 0.1345775982777982 0.1345775982777982 0.4203285775075542
19 114 0.052012003464932996 0.4661419565543038 0.10468417042720843 0.10468417042720843 0.4661419565543038
20 120 0.04878767370348298 0.4307157961261705 0.10143895841146981 0.10143895841146981 0.4307157961261705
21 126 0.04484316162628475 0.40878978977410874 0.09264160740606854 0.09264160740606854 0.40878978977410874
22 132 0.035544984602793886 0.36401356955033015 0.08630368526611315 0.08630368526611315 0.36401356955033015
23 138 0.03553304517121968 0.32081479112893146 0.08052827868117986 0.08052827868117986 0.32081479112893146
24 144 0.03830573764926778 0.3546828313866654 0.0643957141992589 0.0643957141992589 0.3546828313866654
25 150 0.03402283374943242 0.3043977498277314 0.07313485084102726 0.07313485084102726 0.3043977498277314
26 156 0.028103654710922223 0.2624328553686003 0.0674402533528139 0.0674402533528139 0.2624328553686003
27 162 0.022644233373455395 0.23612413185508238 0.06089173451395807 0.06089173451395807 0.23612413185508238
28 168 0.024291721944715416 0.2128192465185013 0.05376739424610647 0.05376739424610647 0.2128192465185013
29 174 0.02239096481073521 0.1989907000879406 0.054542605767996695 0.054542605767996695 0.1989907000879406
30 180 0.018847845288977448 0.18921225511188233 0.04568983234367355 0.04568983234367355 0.18921225511188233
31 186 0.015831324177208422 0.16371794613445345 0.041587422682827245 0.041587422682827245 0.16371794613445345
32 192 0.0163611551658052 0.15184887457618712 0.03688626163191396 0.03688626163191396 0.15184887457618712
33 198 0.013955984985526252 0.14516471436099485 0.03710638954439789 0.03710638954439789 0.14516471436099485
34 204 0.016403085929772552 0.1295437327508906 0.03327488426944052 0.03327488426944052 0.1295437327508906
35 210 0.013550354580504317 0.15000954607268382 0.032227419402010085 0.032227419402010085 0.15000954607268382
36 216 0.01384901260871362 0.14932593180938597 0.027666987448310223 0.027666987448310223 0.14932593180938597
37 222 0.013141777195548062 0.1625645519124125 0.02429601541048265 0.02429601541048265 0.1625645519124125
38 228 0.012340766216115826 0.1548419623346856 0.02145516367663973 0.02145516367663973 0.1548419623346856
39 234 0.01479250742906837 0.1313370067455062 0.02142909401666754 0.02142909401666754 0.1313370067455062
40 240 0.019358156756694653 0.11126142702014966 0.02608776980466074 0.02608776980466074 0.11126142702014966
41 246 0.016182709908791844 0.14538719866890276 0.02398066650619694 0.02398066650619694 0.14538719866890276
42 252 0.012964934460189391 0.13811497773839365 0.021530522954642698 0.021530522954642698 0.13811497773839365
43 258 0.012097844031566492 0.12090253362420225 0.019725978174957685 0.019725978174957685 0.12090253362420225
44 264 0.009836633807995246 0.10126792608061118 0.020104605652928927 0.020104605652928927 0.10126792608061118
45 270 0.007962023501999203 0.0897736281676991 0.01802479231230912 0.01802479231230912 0.0897736281676991
46 276 0.005808914487207746 0.07370937246324981 0.01840587339757074 0.01840587339757074 0.07370937246324981
47 282 0.005721309787460075 0.061089533692517115 0.017210586797925736 0.017210586797925736 0.061089533692517115
48 288 0.004818833911175875 0.051463080070948845 0.01831006230643399 0.01831006230643399 0.051463080070948845
49 294 0.004729898517551289 0.04717180063474343 0.0171488141271536 0.0171488141271536 0.04717180063474343
50 300 0.005010841595213308 0.0396052084744782 0.018076359623803728 0.018076359623803728 0.0396052084744782
51 306 0.005162811856837329 0.03408224136238536 0.01955257864044945 0.01955257864044945 0.03408224136238536
52 312 0.004474433739506223 0.029749227162349474 0.01908434844913803 0.01908434844913803 0.029749227162349474
53 318 0.003493694526358083 0.025740494874414644 0.017501047587708488 0.017501047587708488 0.025740494874414644
53 318 0.003493694526358083 0.025740494874414644 0.017501047587708488 0.017501047587708488 0.025740494874414644
