% # columns="iteration, evaluation, sigma, void, void,  stds==sigma*sqrt(diag(C))", seed=864928, Thu Nov 19 18:40:42 2020, <python>{}</python>
1 6 0.4264990637041137 0 0 0.39760670639209833 0.39606821050883134
2 12 0.4156318127440721 0 0 0.3152313740555607 0.4114228778318309
3 18 0.4120199920979601 0 0 0.2592444907016294 0.4436125085934046
4 24 0.3659460531253678 0 0 0.19436567513967162 0.4240071284858632
5 30 0.30857042026191617 0 0 0.13232992406701746 0.3525597862292986
6 36 0.28123504822825895 0 0 0.11452352172496529 0.28034340920766926
7 42 0.21462646112970943 0 0 0.08435610602389648 0.17456460766454626
8 48 0.16993764966283542 0 0 0.0590705214032954 0.1284646672172679
9 54 0.12453300480221428 0 0 0.0408747917536242 0.08511258608957772
10 60 0.1044090759355666 0 0 0.02686127698089789 0.06696672905683133
11 66 0.11456091626452923 0 0 0.030940347259739164 0.08154483630999361
12 72 0.09433845288626456 0 0 0.020953913939890396 0.05761243959250999
13 78 0.08157799636232496 0 0 0.015975365374843058 0.045505645687130204
14 84 0.06911868072599571 0 0 0.012049686079627173 0.038159644880901025
15 90 0.05820664423751476 0 0 0.00970976697232059 0.026808666307221958
16 96 0.055724121094711136 0 0 0.009600631956316557 0.023562083311423922
17 102 0.0576171371644951 0 0 0.010309647344913055 0.023245496370156497
18 108 0.05723371262327158 0 0 0.009298355284194171 0.025713986924450632
19 114 0.052012003464932996 0 0 0.007692537001138695 0.02169167243635149
20 120 0.04878767370348298 0 0 0.00587394786958656 0.019587861184947188
21 126 0.04484316162628475 0 0 0.004990489242805256 0.01601656041715821
22 132 0.035544984602793886 0 0 0.00325012408982341 0.011298957419309816
23 138 0.03553304517121968 0 0 0.002575793587323116 0.012547336916461786
24 144 0.03830573764926778 0 0 0.0028279933060308747 0.011653779406543092
25 150 0.03402283374943242 0 0 0.0023890156715175963 0.00890388820733464
26 156 0.028103654710922223 0 0 0.0018606699811916524 0.006595622338647264
27 162 0.022644233373455395 0 0 0.001288367042345438 0.004800673917083675
28 168 0.024291721944715416 0 0 0.0016379255396426718 0.004736932619830362
29 174 0.02239096481073521 0 0 0.0014848962523121535 0.004097664357870985
30 180 0.018847845288977448 0 0 0.0010598555915430114 0.003002138174958008
31 186 0.015831324177208422 0 0 0.0007618320525833073 0.002353653562520626
32 192 0.0163611551658052 0 0 0.0007991217098749463 0.0023175203361697917
33 198 0.013955984985526252 0 0 0.0005615725094886587 0.0017801203869744497
34 204 0.016403085929772552 0 0 0.0006258623782810475 0.002437702450800301
35 210 0.013550354580504317 0 0 0.00044328412847161947 0.0020095454885604466
36 216 0.01384901260871362 0 0 0.0004133529715976855 0.002238519717958867
37 222 0.013141777195548062 0 0 0.0003311167160317941 0.0020274799075281433
38 228 0.012340766216115826 0 0 0.00029818169044900126 0.0016149342403009455
39 234 0.01479250742906837 0 0 0.00042181112134902525 0.0016370007200751785
40 240 0.019358156756694653 0 0 0.0005378048030065947 0.0028012985541038676
41 246 0.016182709908791844 0 0 0.00037750639267556145 0.0022303464998814668
42 252 0.012964934460189391 0 0 0.00027954994928567446 0.0015634236423669968
43 258 0.012097844031566492 0 0 0.00024753015456907275 0.001224260480755725
44 264 0.009836633807995246 0 0 0.00018475076952985275 0.0008815422689421658
45 270 0.007962023501999203 0 0 0.00015652993180949093 0.0005842926052700818
46 276 0.005808914487207746 0 0 0.0001131106600814658 0.0003508978711916979
47 282 0.005721309787460075 0 0 0.00012121549492611425 0.00028805144597630287
48 288 0.004818833911175875 0 0 9.935415118900444e-05 0.0002205196290695667
49 294 0.004729898517551289 0 0 0.00010468375237992423 0.0001773230412149983
50 300 0.005010841595213308 0 0 0.00011337996079936658 0.00016096618376067548
51 306 0.005162811856837329 0 0 0.00012528651967547402 0.000132668823422344
52 312 0.004474433739506223 0 0 9.396002676945891e-05 0.00010280381977526587
53 318 0.003493694526358083 0 0 7.24613358072398e-05 6.971442390400833e-05
53 318 0.003493694526358083 0 0 7.24613358072398e-05 6.971442390400833e-05
